# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,P80,0,CSYKEIZMSY,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.022540983606556986e-01, 0.000000000000000000e+00, 4.610655737704866253e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
-8.222336065573776498e-01, 0.000000000000000000e+00, 1.738131147541056853e-02, -8.222336065573776498e-01, 0.000000000000000000e+00, 1.738131147541056853e-02, -8.222336065573776498e-01, 0.000000000000000000e+00, 1.738131147541056853e-02, -8.222336065573776498e-01, 0.000000000000000000e+00, 1.738131147541056853e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.293366253845718678e-17, 1.619075244245020058e-17, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.222336065573776498e-01, -0.000000000000000000e+00, -1.738131147541056853e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -8.222336065573776498e-01, 0.000000000000000000e+00, 1.738131147541056853e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.196884304485032580e-01, -9.321684908549087693e-19, 2.226912914903631316e-02, -8.197266662068323217e-01, -8.690665941115395630e-19, 1.291409165934278777e-02, -8.197053683939508062e-01, 5.558063880118707549e-19, 1.760816600510815844e-02, -8.197063561331285886e-01, 3.572963250202703853e-10, 1.760877938860396300e-02, 1.044271018779528548e+00, 4.415534208624759538e-01, 9.355115627654547045e-03, 3.349064431958729150e-07, 3.150308886527594568e-07, 1.159053546310070064e-14, 3.924523448774547714e-10, 3.627692991917761064e-10, 2.403999599910545060e-17, 6.884225327588395160e-05, -9.999916298917133073e-01, 1.880270580794161483e-04, 4.087149659608552664e-03, 1.481835638460825971e-02, 1.481835638460825624e-02, 1.250000000000000000e-01, -4.087149731857456572e-03, -1.880254875963222353e-04, -9.999916298917133073e-01, 0.000000000000000000e+00, 6.745175501287705801e-18, -9.999999823229126505e-01, 1.880270580794161483e-04, 0.000000000000000000e+00, -9.999916475686532191e-01, 7.684947400044869554e-07, 4.087149659608552664e-03, 0.000000000000000000e+00, 1.891875379894968415e-02, -1.541394305207603407e-04, -8.197725868312003561e-01, 1.000000000000000000e+00, -4.087149731857456572e-03, 6.745175501287705801e-18, -9.999916475686532191e-01, 0.000000000000000000e+00, -1.880254875963222353e-04, -9.999999823229126505e-01, 7.684947400044869554e-07, 0.000000000000000000e+00, -9.999916298917133073e-01, 1.880270580794161483e-04, 4.087149659608552664e-03, 0.000000000000000000e+00, -8.196884304485032580e-01, -9.321684908549087693e-19, 2.226912914903631316e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.127030057272259800e-01, -1.407072669758605058e-18, 2.737137013113128195e-02, -8.128340997557825798e-01, -1.353353635368450477e-18, 8.967000995336543365e-03, -8.127627116280130570e-01, 5.196843009399907615e-19, 1.824978919203061600e-02, -8.127651093000617388e-01, 4.998221463998848772e-10, 1.824716651145079360e-02, 1.083090789811191890e+00, 3.932266826927411918e-01, 1.840483602021265527e-02, 2.833037989244021166e-06, 2.528202879382163222e-06, 6.750555210762573239e-14, 6.736169461498702364e-09, 5.820891507786795193e-09, 2.415561917521335531e-16, 2.803377469486221726e-04, -9.999746254368729881e-01, 1.189741466679473486e-04, 7.122803348251569543e-03, 2.997134598093930541e-02, 2.997134598093930194e-02, 2.500000000000000000e-01, -7.122803398662668449e-03, -1.189711285929613896e-04, -9.999746254368729881e-01, 0.000000000000000000e+00, 2.918745612900815041e-18, -9.999999929225762418e-01, 1.189741466679473486e-04, 0.000000000000000000e+00, -9.999746325141173342e-01, 8.474294562365276481e-07, 7.122803348251569543e-03, 0.000000000000000000e+00, 2.158195205698864097e-02, -9.671138910756812274e-05, -8.128773446303199091e-01, 1.000000000000000000e+00, -7.122803398662668449e-03, 2.918745612900815041e-18, -9.999746325141173342e-01, 0.000000000000000000e+00, -1.189711285929613896e-04, -9.999999929225762418e-01, 8.474294562365276481e-07, 0.000000000000000000e+00, -9.999746254368729881e-01, 1.189741466679473486e-04, 7.122803348251569543e-03, 0.000000000000000000e+00, -8.127030057272259800e-01, -1.407072669758605058e-18, 2.737137013113128195e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.022524878015644401e-01, -1.520177765421708277e-18, 3.254962613275687311e-02, -8.024982891051078981e-01, -1.521098529610684382e-18, 5.518482890452712335e-03, -8.023665118933340779e-01, -1.739659271148791885e-19, 1.923321625629770965e-02, -8.023696064375380743e-01, -2.870372880744385099e-10, 1.921644395170418740e-02, 1.116696170813829214e+00, 3.549098327208334291e-01, 2.703226078719257741e-02, 9.833049506750557095e-06, 8.404756197254561998e-06, -7.128938997261720003e-14, 3.521684322243681083e-08, 2.879867084188946808e-08, -1.629488317624030761e-16, 6.317991540242762433e-04, -9.999586568415057553e-01, -6.329903771942598986e-05, 9.092887383192162915e-03, 4.514321719929511451e-02, 4.514321719929511451e-02, 3.750000000000000000e-01, -9.092887401408709241e-03, 6.329642086408408710e-05, -9.999586568415057553e-01, 0.000000000000000000e+00, -3.406167897774749434e-20, -9.999999979966159858e-01, -6.329903771942598986e-05, 0.000000000000000000e+00, -9.999586588448071689e-01, -5.755710226002293176e-07, 9.092887383192162915e-03, 0.000000000000000000e+00, 2.525348895453180878e-02, 5.079844572874327944e-05, -8.025152902345991102e-01, 1.000000000000000000e+00, -9.092887401408709241e-03, -3.406167897774749434e-20, -9.999586588448071689e-01, 0.000000000000000000e+00, 6.329642086408408710e-05, -9.999999979966159858e-01, -5.755710226002293176e-07, 0.000000000000000000e+00, -9.999586568415057553e-01, -6.329903771942598986e-05, 9.092887383192162915e-03, 0.000000000000000000e+00, -8.022524878015644401e-01, -1.520177765421708277e-18, 3.254962613275687311e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.893120320795375955e-01, -1.366949006554837259e-18, 3.766548886497445014e-02, -7.896616161556883062e-01, -1.440538682678192340e-18, 2.546980751752183844e-03, -7.894759640259163547e-01, 1.540611112494062567e-18, 2.046331576891243995e-02, -7.894789910953187162e-01, -7.854862371845862962e-10, 2.041991049068154346e-02, 1.145200985856726916e+00, 3.267473598104483345e-01, 3.512024802197097340e-02, 2.324967005590435065e-05, 1.920993034598723887e-05, 1.132535779581016438e-14, 1.103701493820201305e-07, 8.640456359444327691e-08, 5.482610721002615418e-15, 1.105539049209316093e-03, -9.999504260412678258e-01, -2.549091856430653683e-04, 9.953917881623589731e-03, 5.992660461677563888e-02, 5.992660461677563888e-02, 5.000000000000000000e-01, -9.953918205019892523e-03, 2.548965570670385012e-04, -9.999504260412678258e-01, 0.000000000000000000e+00, -2.095363224010203897e-18, -9.999999675106531205e-01, -2.549091856430653683e-04, 0.000000000000000000e+00, -9.999504585290052150e-01, -2.537345183597208563e-06, 9.953917881623589731e-03, 0.000000000000000000e+00, 2.980687545569258787e-02, 2.012884897754199968e-04, -7.896478219405655974e-01, 1.000000000000000000e+00, -9.953918205019892523e-03, -2.095363224010203897e-18, -9.999504585290052150e-01, 0.000000000000000000e+00, 2.548965570670385012e-04, -9.999999675106531205e-01, -2.537345183597208563e-06, 0.000000000000000000e+00, -9.999504260412678258e-01, -2.549091856430653683e-04, 9.953917881623589731e-03, 0.000000000000000000e+00, -7.893120320795375955e-01, -1.366949006554837259e-18, 3.766548886497445014e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.748567939691641815e-01, -1.042851621868611800e-18, 4.258055003884540779e-02, -7.752664628084032783e-01, -1.179911500410926376e-18, 3.093798629583859906e-05, -7.750497577111583603e-01, -2.407345818759408641e-19, 2.182556224250593174e-02, -7.750523660162622619e-01, -4.884588897722773888e-10, 2.174893238756490585e-02, 1.168586231474320725e+00, 3.091763892568740735e-01, 4.255158415829327079e-02, 4.383129493942522611e-05, 3.529910548666017359e-05, 1.545074411795072200e-12, 2.559979948365873818e-07, 1.938542130798380848e-07, 3.677447603122376414e-14, 1.668693470463074487e-03, -9.999535810565342020e-01, -3.813430295173481717e-04, 9.627580677785810281e-03, 7.384538036188326160e-02, 7.384538036188324772e-02, 6.250000000000000000e-01, -9.627581377819341424e-03, 3.813253557034653385e-04, -9.999535810565342020e-01, 0.000000000000000000e+00, -3.221028811346890983e-18, -9.999999272887442059e-01, -3.813430295173481717e-04, 0.000000000000000000e+00, -9.999536537644200251e-01, -3.671411049539210869e-06, 9.627580677785810281e-03, 0.000000000000000000e+00, 3.511857975054785697e-02, 2.956288732814453491e-04, -7.752307736162543650e-01, 1.000000000000000000e+00, -9.627581377819341424e-03, -3.221028811346890983e-18, -9.999536537644200251e-01, 0.000000000000000000e+00, 3.813253557034653385e-04, -9.999999272887442059e-01, -3.671411049539210869e-06, 0.000000000000000000e+00, -9.999535810565342020e-01, -3.813430295173481717e-04, 9.627580677785810281e-03, 0.000000000000000000e+00, -7.748567939691641815e-01, -1.042851621868611800e-18, 4.258055003884540779e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.598619288784629333e-01, -6.433508400736507342e-19, 4.715640136543110261e-02, -7.602552109641323996e-01, -8.074543886488382256e-19, -2.051201998855438791e-03, -7.600469101973464925e-01, 5.976349781881002579e-18, 2.319392845392131280e-02, -7.600491189646406687e-01, -2.324848586736362528e-10, 2.308874007346991067e-02, 1.186679225175401475e+00, 3.029905393532251745e-01, 4.920917495402511721e-02, 7.057384602454432900e-05, 5.580940532488336465e-05, 3.399173586757580354e-12, 4.819542177718353163e-07, 3.563012165089838431e-07, 7.580018384252766922e-14, 2.275053498470552132e-03, -9.999679860631287553e-01, -3.924643931373496351e-04, 7.992047331592392820e-03, 8.638734871418005112e-02, 8.638734871418003725e-02, 7.500000000000000000e-01, -7.992047947093195923e-03, 3.924518590313910921e-04, -9.999679860631287553e-01, 0.000000000000000000e+00, -3.334816093309942299e-18, -9.999999229858471672e-01, -3.924643931373496351e-04, 0.000000000000000000e+00, -9.999680630748220000e-01, -3.136594247477198197e-06, 7.992047331592392820e-03, 0.000000000000000000e+00, 4.108204236620163763e-02, 2.983571370927853828e-04, -7.602144788983410395e-01, 1.000000000000000000e+00, -7.992047947093195923e-03, -3.334816093309942299e-18, -9.999680630748220000e-01, 0.000000000000000000e+00, 3.924518590313910921e-04, -9.999999229858471672e-01, -3.136594247477198197e-06, 0.000000000000000000e+00, -9.999679860631287553e-01, -3.924643931373496351e-04, 7.992047331592392820e-03, 0.000000000000000000e+00, -7.598619288784629333e-01, -6.433508400736507342e-19, 4.715640136543110261e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.453025922154525862e-01, -2.639118898805737601e-19, 5.125463455579293282e-02, -7.455702425237554776e-01, -3.914047532318788550e-19, -3.720995796640764151e-03, -7.454275334026172484e-01, -3.676355137486167918e-18, 2.444169898852207104e-02, -7.454292471690886490e-01, -3.006560601467474233e-10, 2.432463858850363037e-02, 1.199117081849325084e+00, 3.094412469565750445e-01, 5.497628187987037285e-02, 1.005339450906298009e-04, 7.860720717489303290e-05, 2.246402072832224759e-12, 7.722904667867368393e-07, 5.622445913105019117e-07, 5.203650711827799484e-14, 2.868904839269477512e-03, -9.999881143616806689e-01, -2.629627302453669906e-04, 4.868468544922876715e-03, 9.704604986927511945e-02, 9.704604986927511945e-02, 8.750000000000000000e-01, -4.868468713248718695e-03, 2.629596138572133797e-04, -9.999881143616806689e-01, 0.000000000000000000e+00, -2.319052125603764324e-18, -9.999999654253006742e-01, -2.629627302453669906e-04, 0.000000000000000000e+00, -9.999881489359702114e-01, -1.280225824947712887e-06, 4.868468544922876715e-03, 0.000000000000000000e+00, 4.762554478173289252e-02, 1.960500993625619015e-04, -7.455432653945194277e-01, 1.000000000000000000e+00, -4.868468713248718695e-03, -2.319052125603764324e-18, -9.999881489359702114e-01, 0.000000000000000000e+00, 2.629596138572133797e-04, -9.999999654253006742e-01, -1.280225824947712887e-06, 0.000000000000000000e+00, -9.999881143616806689e-01, -2.629627302453669906e-04, 4.868468544922876715e-03, 0.000000000000000000e+00, -7.453025922154525862e-01, -2.639118898805737601e-19, 5.125463455579293282e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.321539393881519864e-01, 0.000000000000000000e+00, 5.473684132099226884e-02, -7.321539393881519864e-01, -1.283953296258157164e-34, -4.999999999999255040e-03, -7.321539393881519864e-01, 3.343999023459868005e-18, 2.545368645960684878e-02, -7.321539393881519864e-01, 3.330636351333207740e-19, 2.534856079790038033e-02, 1.205286359436269938e+00, 3.303964669798501452e-01, 5.973684132099152388e-02, 1.292235432692301182e-04, 1.006028791467176612e-04, 1.386049549862889329e-20, 1.081535537106501044e-06, 7.821654333207591733e-07, -1.653328911911124223e-22, 3.390875327934433307e-03, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.053725505258113621e-01, 1.053725505258113621e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -2.149349158518323022e-33, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.149349158518323022e-33, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.473684132099226884e-02, -1.176485838332257135e-34, -7.321539393881519864e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.149349158518323022e-33, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.149349158518323022e-33, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.321539393881519864e-01, 0.000000000000000000e+00, 5.473684132099226884e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.842218263868520278e-01, 1.785104556244811545e-19, 6.462473579576609450e-02, -6.838638522928738306e-01, 3.648885864373123835e-19, -8.751157622172408071e-03, -6.840613749241247765e-01, 3.225859548701473568e-18, 2.812053673275768939e-02, -6.840573963873860519e-01, -3.527795059412648903e-09, 2.807127164378408340e-02, 1.193391068428383495e+00, 3.545973068119551153e-01, 7.337676662495172530e-02, 2.327342438167825304e-04, 1.854624244399564418e-04, 1.346618574859558623e-11, 2.373449376322606448e-06, 1.770098157042744234e-06, 3.438776325616257648e-13, 5.064136686439658051e-03, -9.999880172827187996e-01, 4.059510423189565970e-04, -4.878575071473279998e-03, 1.286107300159888556e-01, 1.286107300159888556e-01, 1.199999999999999956e+00, 4.878575473458765695e-03, -4.059462113715943464e-04, -9.999880172827187996e-01, 0.000000000000000000e+00, 2.540015585116467447e-18, -9.999999176018722347e-01, 4.059510423189565970e-04, 0.000000000000000000e+00, -9.999880996798661270e-01, -1.980462798484822891e-06, -4.878575071473279998e-03, 0.000000000000000000e+00, 6.796199456133761307e-02, -2.776292712743897730e-04, -6.838983509250949888e-01, 1.000000000000000000e+00, 4.878575473458765695e-03, 2.540015585116467447e-18, -9.999880996798661270e-01, 0.000000000000000000e+00, -4.059462113715943464e-04, -9.999999176018722347e-01, -1.980462798484822891e-06, 0.000000000000000000e+00, -9.999880172827187996e-01, 4.059510423189565970e-04, -4.878575071473279998e-03, 0.000000000000000000e+00, -6.842218263868520278e-01, 1.785104556244811545e-19, 6.462473579576609450e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.942950457090814265e-01, 2.008242625775413409e-19, 8.096571736748363335e-02, -5.938923248533558574e-01, 4.104996597419765518e-19, -1.517229412822274255e-02, -5.941165160415231572e-01, 2.243995117169247069e-18, 3.239224666329502955e-02, -5.941126999538893783e-01, -6.527554753340233202e-09, 3.248023098545486237e-02, 1.170630492471200323e+00, 3.511763621958768899e-01, 9.613885498816909791e-02, 5.047521745503865363e-04, 4.195782485579068822e-04, 6.779211809308324238e-11, 6.638900972066397863e-06, 5.239354841728659411e-06, 2.110174514561718055e-12, 8.585719741102271901e-03, -9.999910617038280103e-01, 5.737736502899501130e-04, -4.188949301341350281e-03, 1.678691650881639352e-01, 1.678691650881639075e-01, 1.399999999999999911e+00, 4.188949990876510154e-03, -5.737686161780981278e-04, -9.999910617038280103e-01, 0.000000000000000000e+00, 2.180964160538816425e-18, -9.999998353918856386e-01, 5.737736502899501130e-04, 0.000000000000000000e+00, -9.999912263104981935e-01, -2.403509127149449768e-06, -4.188949301341350281e-03, 0.000000000000000000e+00, 8.345447922572017674e-02, -3.407932441373201027e-04, -5.939505724387501573e-01, 1.000000000000000000e+00, 4.188949990876510154e-03, 2.180964160538816425e-18, -9.999912263104981935e-01, 0.000000000000000000e+00, -5.737686161780981278e-04, -9.999998353918856386e-01, -2.403509127149449768e-06, 0.000000000000000000e+00, -9.999910617038280103e-01, 5.737736502899501130e-04, -4.188949301341350281e-03, 0.000000000000000000e+00, -5.942950457090814265e-01, 2.008242625775413409e-19, 8.096571736748363335e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.850102911315233301e-01, 1.338828417183608538e-19, 9.879040904750399643e-02, -4.847418105610395989e-01, 2.736664398279842876e-19, -2.225072067564553072e-02, -4.848915396249884879e-01, -7.883946575714246951e-18, 3.695925946022542846e-02, -4.848896701117793584e-01, -3.091563576656208656e-09, 3.726694085429060888e-02, 1.152790299527555629e+00, 3.413996429849953662e-01, 1.210414274803178203e-01, 9.807948811889639212e-04, 8.446064765655226375e-04, 6.923092101962507792e-11, 1.601511169873636223e-05, 1.324032466258977632e-05, 2.631415268875755692e-12, 1.347986428301950999e-02, -9.999974589087953225e-01, 4.028165547969284098e-04, -2.218088090091307248e-03, 2.111773385458555752e-01, 2.111773385458556029e-01, 1.600000000000000089e+00, 2.218088270046121319e-03, -4.028155638839889794e-04, -9.999974589087953225e-01, 0.000000000000000000e+00, 1.154840958335138809e-18, -9.999999188694084218e-01, 4.028165547969284098e-04, 0.000000000000000000e+00, -9.999975400391875047e-01, -8.934826751766123449e-07, -2.218088090091307248e-03, 0.000000000000000000e+00, 9.986596166457957502e-02, -1.952814263927245167e-04, -4.847899328464148616e-01, 1.000000000000000000e+00, 2.218088270046121319e-03, 1.154840958335138809e-18, -9.999975400391875047e-01, 0.000000000000000000e+00, -4.028155638839889794e-04, -9.999999188694084218e-01, -8.934826751766123449e-07, 0.000000000000000000e+00, -9.999974589087953225e-01, 4.028165547969284098e-04, -2.218088090091307248e-03, 0.000000000000000000e+00, -4.850102911315233301e-01, 1.338828417183608538e-19, 9.879040904750399643e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.790042564308620521e-01, 4.462761390612027659e-20, 1.131294338471861977e-01, -3.789147629073674750e-01, 9.122214660932809587e-20, -2.797374842193600317e-02, -3.789646507516014062e-01, -2.625348345436803446e-18, 4.059617294573307500e-02, -3.789642004416991505e-01, -3.340425723544202959e-10, 4.112036728955603682e-02, 1.142084533289098536e+00, 3.335427194769315928e-01, 1.411032106493819993e-01, 1.529828494294924440e-03, 1.346962268762399431e-03, 1.211395457380433134e-11, 2.885443152794695313e-05, 2.454945241060929210e-05, 5.285583108105469670e-13, 1.821234628123025168e-02, -9.999997900276780260e-01, 1.329745216604634743e-04, -6.342415760172273121e-04, 2.462602250242006130e-01, 2.462602250242006408e-01, 1.800000000000000044e+00, 6.342415816246278152e-04, -1.329744949151367365e-04, -9.999997900276780260e-01, 0.000000000000000000e+00, 3.302159638237253170e-19, -9.999999911588882684e-01, 1.329745216604634743e-04, 0.000000000000000000e+00, -9.999997988687877593e-01, -8.433797093404089381e-08, -6.342415760172273121e-04, 0.000000000000000000e+00, 1.133697913523672024e-01, -5.038835846267721101e-05, -3.789324254600411335e-01, 1.000000000000000000e+00, 6.342415816246278152e-04, 3.302159638237253170e-19, -9.999997988687877593e-01, 0.000000000000000000e+00, -1.329744949151367365e-04, -9.999999911588882684e-01, -8.433797093404089381e-08, 0.000000000000000000e+00, -9.999997900276780260e-01, 1.329745216604634743e-04, -6.342415760172273121e-04, 0.000000000000000000e+00, -3.790042564308620521e-01, 4.462761390612027659e-20, 1.131294338471861977e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.989136353837810178e-01, 0.000000000000000000e+00, 1.190134147778893620e-01, -2.989136353837810178e-01, 0.000000000000000000e+00, -3.032868852458944775e-02, -2.989136353837810178e-01, 0.000000000000000000e+00, 4.208256899373324922e-02, -2.989136353837810178e-01, -3.772082534958705561e-18, 4.270381864165918862e-02, 1.138326006134254831e+00, 3.303964669798500342e-01, 1.493421033024788236e-01, 1.804101295556606328e-03, 1.601117524935785370e-03, 5.421010862427522170e-20, 3.589381336354880494e-05, 3.085107712073160790e-05, 1.480554257409488628e-21, 2.035948396479893632e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 2.607094193023890560e-01, 2.607094193023891116e-01, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.190134147778893620e-01, -0.000000000000000000e+00, -2.989136353837810178e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -2.989136353837810178e-01, 0.000000000000000000e+00, 1.190134147778893620e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.358905023234476039e-01, 0.000000000000000000e+00, 1.190134147778893481e-01, -2.358905023234476039e-01, 0.000000000000000000e+00, -3.032868852458944428e-02, -2.358905023234476039e-01, -3.326929039653824899e-18, 4.208256899373327697e-02, -2.358905023234476039e-01, -1.553210455571232121e-18, 4.270381864165914698e-02, 1.138326006134254831e+00, 3.303964669798499232e-01, 1.493421033024787958e-01, 1.804101295556605894e-03, 1.601117524935787755e-03, 1.110654545620703857e-20, 3.589381336354880494e-05, 3.085107712073149948e-05, 5.515102762786109392e-22, 2.035948396479893285e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 2.607094193023890560e-01, 2.607094193023891116e-01, 2.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.190134147778893481e-01, -0.000000000000000000e+00, -2.358905023234476039e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -2.358905023234476039e-01, 0.000000000000000000e+00, 1.190134147778893481e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
